detector,target_group,alpha_vulnerable,alpha_safe,method,max_relative_violation,vulnerable_violation,safe_violation,singleton_coverage,review_load
codebert,php,0.05,0.05,msp_matched_unweighted_mondrian,1.0963172804532575,0.054815864022662794,0.0,0.4663140311804009,0.5336859688195991
codebert,php,0.05,0.05,msp_matched_vultriage_full_gate,1.3229461756373937,0.0661473087818696,0.0,0.4841314031180401,0.51586859688196
codebert,php,0.05,0.05,pooled_split_conformal,1.3229461756373937,0.0661473087818696,0.0,0.4832962138084632,0.5167037861915368
codebert,php,0.05,0.05,prom_derived_aps,0.0,0.0,0.0,0.23273942093541197,0.767260579064588
codebert,php,0.05,0.05,prom_derived_lac,1.3229461756373937,0.0661473087818696,0.0,0.4832962138084632,0.5167037861915368
codebert,php,0.05,0.05,prom_derived_raps,0.0,0.0,0.0,0.23173719376391974,0.7682628062360802
codebert,php,0.05,0.05,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
codebert,php,0.05,0.05,prom_derived_union,0.0,0.0,0.0,0.0,1.0
codebert,php,0.05,0.05,temperature_msp_matched_unweighted_mondrian,1.0963172804532575,0.054815864022662794,0.0,0.4663140311804009,0.5336859688195991
codebert,php,0.05,0.05,temperature_msp_matched_vultriage_full_gate,1.3229461756373937,0.0661473087818696,0.0,0.4841314031180401,0.51586859688196
codebert,php,0.05,0.05,unweighted_mondrian,0.9830028328611895,0.0491501416430594,0.0,0.4663140311804009,0.5336859688195991
codebert,php,0.05,0.05,vultriage_ess_only_clip_10,1.3229461756373937,0.0661473087818696,0.0,0.4841314031180401,0.51586859688196
codebert,php,0.05,0.05,vultriage_ess_only_clip_20,1.3229461756373937,0.0661473087818696,0.0,0.4841314031180401,0.51586859688196
codebert,php,0.05,0.05,vultriage_ess_only_clip_50,1.3229461756373937,0.0661473087818696,0.0,0.4841314031180401,0.51586859688196
codebert,php,0.05,0.05,vultriage_full_gate_clip_10,1.3229461756373937,0.0661473087818696,0.0,0.4841314031180401,0.51586859688196
codebert,php,0.05,0.05,vultriage_full_gate_clip_20,1.3229461756373937,0.0661473087818696,0.0,0.4841314031180401,0.51586859688196
codebert,php,0.05,0.05,vultriage_full_gate_clip_50,1.3229461756373937,0.0661473087818696,0.0,0.4841314031180401,0.51586859688196
codebert,php,0.05,0.05,vultriage_infinity_only_clip_10,1.3229461756373937,0.0661473087818696,0.0,0.4841314031180401,0.51586859688196
codebert,php,0.05,0.05,vultriage_infinity_only_clip_20,1.3229461756373937,0.0661473087818696,0.0,0.4841314031180401,0.51586859688196
codebert,php,0.05,0.05,vultriage_infinity_only_clip_50,1.3229461756373937,0.0661473087818696,0.0,0.4841314031180401,0.51586859688196
codebert,php,0.05,0.1,entropy_matched_unweighted_mondrian,1.6062322946175633,0.0803116147308781,0.0,0.515033407572383,0.4849665924276169
codebert,php,0.05,0.1,estimated_weight_no_gate_clip_10,1.3229461756373937,0.0661473087818696,0.0,0.5289532293986637,0.47104677060133626
codebert,php,0.05,0.1,estimated_weight_no_gate_clip_20,1.3229461756373937,0.0661473087818696,0.0,0.5289532293986637,0.47104677060133626
codebert,php,0.05,0.1,estimated_weight_no_gate_clip_50,1.3229461756373937,0.0661473087818696,0.0,0.5289532293986637,0.47104677060133626
codebert,php,0.05,0.1,forced_argmax,7.045325779036827,0.3522662889518413,0.0920345785736338,1.0,0.0
codebert,php,0.05,0.1,msp_matched_unweighted_mondrian,1.6062322946175633,0.0803116147308781,0.0,0.515033407572383,0.4849665924276169
codebert,php,0.05,0.1,msp_matched_vultriage_full_gate,1.7195467422096318,0.0859773371104816,0.0,0.5289532293986637,0.47104677060133626
codebert,php,0.05,0.1,pooled_split_conformal,1.3229461756373937,0.0661473087818696,0.0,0.4832962138084632,0.5167037861915368
codebert,php,0.05,0.1,prom_derived_aps,0.0,0.0,0.0,0.23273942093541197,0.767260579064588
codebert,php,0.05,0.1,prom_derived_lac,1.3229461756373937,0.0661473087818696,0.0,0.4832962138084632,0.5167037861915368
codebert,php,0.05,0.1,prom_derived_raps,0.0,0.0,0.0,0.23173719376391974,0.7682628062360802
codebert,php,0.05,0.1,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
codebert,php,0.05,0.1,prom_derived_union,0.0,0.0,0.0,0.0,1.0
codebert,php,0.05,0.1,temperature_msp_matched_unweighted_mondrian,1.6062322946175633,0.0803116147308781,0.0,0.515033407572383,0.4849665924276169
codebert,php,0.05,0.1,temperature_msp_matched_vultriage_full_gate,1.7195467422096318,0.0859773371104816,0.0,0.5289532293986637,0.47104677060133626
codebert,php,0.05,0.1,unweighted_mondrian,0.9830028328611895,0.0491501416430594,0.0,0.515033407572383,0.4849665924276169
codebert,php,0.05,0.1,vultriage_ess_only_clip_10,1.3229461756373937,0.0661473087818696,0.0,0.5289532293986637,0.47104677060133626
codebert,php,0.05,0.1,vultriage_ess_only_clip_20,1.3229461756373937,0.0661473087818696,0.0,0.5289532293986637,0.47104677060133626
codebert,php,0.05,0.1,vultriage_ess_only_clip_50,1.3229461756373937,0.0661473087818696,0.0,0.5289532293986637,0.47104677060133626
codebert,php,0.05,0.1,vultriage_full_gate_clip_10,1.3229461756373937,0.0661473087818696,0.0,0.5289532293986637,0.47104677060133626
codebert,php,0.05,0.1,vultriage_full_gate_clip_20,1.3229461756373937,0.0661473087818696,0.0,0.5289532293986637,0.47104677060133626
codebert,php,0.05,0.1,vultriage_full_gate_clip_50,1.3229461756373937,0.0661473087818696,0.0,0.5289532293986637,0.47104677060133626
codebert,php,0.05,0.1,vultriage_infinity_only_clip_10,1.3229461756373937,0.0661473087818696,0.0,0.5289532293986637,0.47104677060133626
codebert,php,0.05,0.1,vultriage_infinity_only_clip_20,1.3229461756373937,0.0661473087818696,0.0,0.5289532293986637,0.47104677060133626
codebert,php,0.05,0.1,vultriage_infinity_only_clip_50,1.3229461756373937,0.0661473087818696,0.0,0.5289532293986637,0.47104677060133626
codebert,php,0.05,0.2,entropy_matched_unweighted_mondrian,2.3427762039660056,0.11713881019830022,0.0,0.5957683741648107,0.40423162583518935
codebert,php,0.05,0.2,estimated_weight_no_gate_clip_10,1.3229461756373937,0.0661473087818696,0.0,0.6060690423162584,0.3939309576837416
codebert,php,0.05,0.2,estimated_weight_no_gate_clip_20,1.3229461756373937,0.0661473087818696,0.0,0.6057906458797327,0.3942093541202672
codebert,php,0.05,0.2,estimated_weight_no_gate_clip_50,1.3229461756373937,0.0661473087818696,0.0,0.6052338530066815,0.3947661469933184
codebert,php,0.05,0.2,forced_argmax,7.045325779036827,0.3522662889518413,0.0,1.0,0.0
codebert,php,0.05,0.2,msp_matched_unweighted_mondrian,2.3427762039660056,0.11713881019830022,0.0,0.5957683741648107,0.40423162583518935
codebert,php,0.05,0.2,msp_matched_vultriage_full_gate,2.39943342776204,0.1199716713881019,0.0,0.6057906458797327,0.3942093541202672
codebert,php,0.05,0.2,pooled_split_conformal,1.3229461756373937,0.0661473087818696,0.0,0.4832962138084632,0.5167037861915368
codebert,php,0.05,0.2,prom_derived_aps,0.0,0.0,0.0,0.23273942093541197,0.767260579064588
codebert,php,0.05,0.2,prom_derived_lac,1.3229461756373937,0.0661473087818696,0.0,0.4832962138084632,0.5167037861915368
codebert,php,0.05,0.2,prom_derived_raps,0.0,0.0,0.0,0.23173719376391974,0.7682628062360802
codebert,php,0.05,0.2,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
codebert,php,0.05,0.2,prom_derived_union,0.0,0.0,0.0,0.0,1.0
codebert,php,0.05,0.2,temperature_msp_matched_unweighted_mondrian,2.3427762039660056,0.11713881019830022,0.0,0.5957683741648107,0.40423162583518935
codebert,php,0.05,0.2,temperature_msp_matched_vultriage_full_gate,2.39943342776204,0.1199716713881019,0.0,0.6057906458797327,0.3942093541202672
codebert,php,0.05,0.2,unweighted_mondrian,0.9830028328611895,0.0491501416430594,0.0,0.5957683741648107,0.40423162583518935
codebert,php,0.05,0.2,vultriage_ess_only_clip_10,1.3229461756373937,0.0661473087818696,0.0,0.6060690423162584,0.3939309576837416
codebert,php,0.05,0.2,vultriage_ess_only_clip_20,1.3229461756373937,0.0661473087818696,0.0,0.6057906458797327,0.3942093541202672
codebert,php,0.05,0.2,vultriage_ess_only_clip_50,1.3229461756373937,0.0661473087818696,0.0,0.6052338530066815,0.3947661469933184
codebert,php,0.05,0.2,vultriage_full_gate_clip_10,1.3229461756373937,0.0661473087818696,0.0,0.6060690423162584,0.3939309576837416
codebert,php,0.05,0.2,vultriage_full_gate_clip_20,1.3229461756373937,0.0661473087818696,0.0,0.6057906458797327,0.3942093541202672
codebert,php,0.05,0.2,vultriage_full_gate_clip_50,1.3229461756373937,0.0661473087818696,0.0,0.6052338530066815,0.3947661469933184
codebert,php,0.05,0.2,vultriage_infinity_only_clip_10,1.3229461756373937,0.0661473087818696,0.0,0.6060690423162584,0.3939309576837416
codebert,php,0.05,0.2,vultriage_infinity_only_clip_20,1.3229461756373937,0.0661473087818696,0.0,0.6057906458797327,0.3942093541202672
codebert,php,0.05,0.2,vultriage_infinity_only_clip_50,1.3229461756373937,0.0661473087818696,0.0,0.6052338530066815,0.3947661469933184
codebert,php,0.1,0.05,entropy_matched_unweighted_mondrian,0.8980169971671387,0.0898016997167138,0.0102037665946279,0.6391982182628062,0.3608017817371937
codebert,php,0.1,0.05,estimated_weight_no_gate_clip_10,1.2946175637393766,0.1294617563739376,0.0,0.6511692650334076,0.3488307349665924
codebert,php,0.1,0.05,estimated_weight_no_gate_clip_20,1.2662889518413596,0.1266288951841359,0.0,0.6489420935412027,0.3510579064587973
codebert,php,0.1,0.05,estimated_weight_no_gate_clip_50,1.2662889518413596,0.1266288951841359,0.0,0.6489420935412027,0.3510579064587973
codebert,php,0.1,0.05,forced_argmax,3.0226628895184136,0.3022662889518414,0.1420345785736338,1.0,0.0
codebert,php,0.1,0.05,msp_matched_unweighted_mondrian,0.8980169971671387,0.0898016997167138,0.0102037665946279,0.6391982182628062,0.3608017817371937
codebert,php,0.1,0.05,msp_matched_vultriage_full_gate,0.9546742209631727,0.0954674220963172,0.0123649274467428,0.6489420935412027,0.3510579064587973
codebert,php,0.1,0.05,pooled_split_conformal,0.1614730878186968,0.0161473087818696,0.0,0.4832962138084632,0.5167037861915368
codebert,php,0.1,0.05,prom_derived_aps,0.0,0.0,0.0,0.23273942093541197,0.767260579064588
codebert,php,0.1,0.05,prom_derived_lac,0.1614730878186968,0.0161473087818696,0.0,0.4832962138084632,0.5167037861915368
codebert,php,0.1,0.05,prom_derived_raps,0.0,0.0,0.0,0.23173719376391974,0.7682628062360802
codebert,php,0.1,0.05,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
codebert,php,0.1,0.05,prom_derived_union,0.0,0.0,0.0,0.0,1.0
codebert,php,0.1,0.05,temperature_msp_matched_unweighted_mondrian,0.8980169971671387,0.0898016997167138,0.0102037665946279,0.6391982182628062,0.3608017817371937
codebert,php,0.1,0.05,temperature_msp_matched_vultriage_full_gate,0.9546742209631727,0.0954674220963172,0.0123649274467428,0.6489420935412027,0.3510579064587973
codebert,php,0.1,0.05,unweighted_mondrian,1.2096317280453257,0.1209631728045325,0.0,0.6391982182628062,0.3608017817371937
codebert,php,0.1,0.05,vultriage_ess_only_clip_10,1.2946175637393766,0.1294617563739376,0.0,0.6511692650334076,0.3488307349665924
codebert,php,0.1,0.05,vultriage_ess_only_clip_20,1.2662889518413596,0.1266288951841359,0.0,0.6489420935412027,0.3510579064587973
codebert,php,0.1,0.05,vultriage_ess_only_clip_50,1.2662889518413596,0.1266288951841359,0.0,0.6489420935412027,0.3510579064587973
codebert,php,0.1,0.05,vultriage_full_gate_clip_10,1.2946175637393766,0.1294617563739376,0.0,0.6511692650334076,0.3488307349665924
codebert,php,0.1,0.05,vultriage_full_gate_clip_20,1.2662889518413596,0.1266288951841359,0.0,0.6489420935412027,0.3510579064587973
codebert,php,0.1,0.05,vultriage_full_gate_clip_50,1.2662889518413596,0.1266288951841359,0.0,0.6489420935412027,0.3510579064587973
codebert,php,0.1,0.05,vultriage_infinity_only_clip_10,1.2946175637393766,0.1294617563739376,0.0,0.6511692650334076,0.3488307349665924
codebert,php,0.1,0.05,vultriage_infinity_only_clip_20,1.2662889518413596,0.1266288951841359,0.0,0.6489420935412027,0.3510579064587973
codebert,php,0.1,0.05,vultriage_infinity_only_clip_50,1.2662889518413596,0.1266288951841359,0.0,0.6489420935412027,0.3510579064587973
codebert,php,0.1,0.1,entropy_matched_unweighted_mondrian,1.0679886685552404,0.106798866855524,0.0,0.6879175946547884,0.3120824053452116
codebert,php,0.1,0.1,estimated_weight_no_gate_clip_10,1.2946175637393766,0.1294617563739376,0.0,0.6959910913140311,0.3040089086859688
codebert,php,0.1,0.1,estimated_weight_no_gate_clip_20,1.2662889518413596,0.1266288951841359,0.0,0.6937639198218263,0.3062360801781737
codebert,php,0.1,0.1,estimated_weight_no_gate_clip_50,1.2662889518413596,0.1266288951841359,0.0,0.6937639198218263,0.3062360801781737
codebert,php,0.1,0.1,forced_argmax,3.0226628895184136,0.3022662889518414,0.0920345785736338,1.0,0.0
codebert,php,0.1,0.1,msp_matched_unweighted_mondrian,1.0679886685552404,0.106798866855524,0.0,0.6879175946547884,0.3120824053452116
codebert,php,0.1,0.1,msp_matched_vultriage_full_gate,1.0679886685552404,0.106798866855524,0.0,0.6937639198218263,0.3062360801781737
codebert,php,0.1,0.1,pooled_split_conformal,0.9263456090651555,0.0926345609065155,0.0,0.6447661469933185,0.3552338530066815
codebert,php,0.1,0.1,prom_derived_aps,0.0,0.0,0.0,0.3094097995545656,0.6905902004454344
codebert,php,0.1,0.1,prom_derived_lac,0.9263456090651555,0.0926345609065155,0.0,0.6447661469933185,0.3552338530066815
codebert,php,0.1,0.1,prom_derived_raps,0.0,0.0,0.0,0.3097995545657016,0.6902004454342985
codebert,php,0.1,0.1,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
codebert,php,0.1,0.1,prom_derived_union,0.0,0.0,0.0,0.0,1.0
codebert,php,0.1,0.1,temperature_msp_matched_unweighted_mondrian,1.0679886685552404,0.106798866855524,0.0,0.6879175946547884,0.3120824053452116
codebert,php,0.1,0.1,temperature_msp_matched_vultriage_full_gate,1.0679886685552404,0.106798866855524,0.0,0.6937639198218263,0.3062360801781737
codebert,php,0.1,0.1,unweighted_mondrian,1.2096317280453257,0.1209631728045325,0.0,0.6879175946547884,0.3120824053452116
codebert,php,0.1,0.1,vultriage_ess_only_clip_10,1.2946175637393766,0.1294617563739376,0.0,0.6959910913140311,0.3040089086859688
codebert,php,0.1,0.1,vultriage_ess_only_clip_20,1.2662889518413596,0.1266288951841359,0.0,0.6937639198218263,0.3062360801781737
codebert,php,0.1,0.1,vultriage_ess_only_clip_50,1.2662889518413596,0.1266288951841359,0.0,0.6937639198218263,0.3062360801781737
codebert,php,0.1,0.1,vultriage_full_gate_clip_10,1.2946175637393766,0.1294617563739376,0.0,0.6959910913140311,0.3040089086859688
codebert,php,0.1,0.1,vultriage_full_gate_clip_20,1.2662889518413596,0.1266288951841359,0.0,0.6937639198218263,0.3062360801781737
codebert,php,0.1,0.1,vultriage_full_gate_clip_50,1.2662889518413596,0.1266288951841359,0.0,0.6937639198218263,0.3062360801781737
codebert,php,0.1,0.1,vultriage_infinity_only_clip_10,1.2946175637393766,0.1294617563739376,0.0,0.6959910913140311,0.3040089086859688
codebert,php,0.1,0.1,vultriage_infinity_only_clip_20,1.2662889518413596,0.1266288951841359,0.0,0.6937639198218263,0.3062360801781737
codebert,php,0.1,0.1,vultriage_infinity_only_clip_50,1.2662889518413596,0.1266288951841359,0.0,0.6937639198218263,0.3062360801781737
codebert,php,0.1,0.2,entropy_matched_unweighted_mondrian,1.4929178470254956,0.1492917847025495,0.0,0.768652561247216,0.2313474387527839
codebert,php,0.1,0.2,estimated_weight_no_gate_clip_10,1.2946175637393766,0.1294617563739376,0.0,0.7731069042316259,0.22689309576837408
codebert,php,0.1,0.2,estimated_weight_no_gate_clip_20,1.2662889518413596,0.1266288951841359,0.0,0.7706013363028953,0.2293986636971046
codebert,php,0.1,0.2,estimated_weight_no_gate_clip_50,1.2662889518413596,0.1266288951841359,0.0,0.7700445434298441,0.2299554565701559
codebert,php,0.1,0.2,forced_argmax,3.0226628895184136,0.3022662889518414,0.0,1.0,0.0
codebert,php,0.1,0.2,msp_matched_unweighted_mondrian,1.4929178470254956,0.1492917847025495,0.0,0.768652561247216,0.2313474387527839
codebert,php,0.1,0.2,msp_matched_vultriage_full_gate,1.4929178470254956,0.1492917847025495,0.0,0.7706013363028953,0.2293986636971046
codebert,php,0.1,0.2,pooled_split_conformal,0.9263456090651555,0.0926345609065155,0.0,0.6447661469933185,0.3552338530066815
codebert,php,0.1,0.2,prom_derived_aps,0.0,0.0,0.0,0.3094097995545656,0.6905902004454344
codebert,php,0.1,0.2,prom_derived_lac,0.9263456090651555,0.0926345609065155,0.0,0.6447661469933185,0.3552338530066815
codebert,php,0.1,0.2,prom_derived_raps,0.0,0.0,0.0,0.3097995545657016,0.6902004454342985
codebert,php,0.1,0.2,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
codebert,php,0.1,0.2,prom_derived_union,0.0,0.0,0.0,0.0,1.0
codebert,php,0.1,0.2,temperature_msp_matched_unweighted_mondrian,1.4929178470254956,0.1492917847025495,0.0,0.768652561247216,0.2313474387527839
codebert,php,0.1,0.2,temperature_msp_matched_vultriage_full_gate,1.4929178470254956,0.1492917847025495,0.0,0.7706013363028953,0.2293986636971046
codebert,php,0.1,0.2,unweighted_mondrian,1.2096317280453257,0.1209631728045325,0.0,0.768652561247216,0.2313474387527839
codebert,php,0.1,0.2,vultriage_ess_only_clip_10,1.2946175637393766,0.1294617563739376,0.0,0.7731069042316259,0.22689309576837408
codebert,php,0.1,0.2,vultriage_ess_only_clip_20,1.2662889518413596,0.1266288951841359,0.0,0.7706013363028953,0.2293986636971046
codebert,php,0.1,0.2,vultriage_ess_only_clip_50,1.2662889518413596,0.1266288951841359,0.0,0.7700445434298441,0.2299554565701559
codebert,php,0.1,0.2,vultriage_full_gate_clip_10,1.2946175637393766,0.1294617563739376,0.0,0.7731069042316259,0.22689309576837408
codebert,php,0.1,0.2,vultriage_full_gate_clip_20,1.2662889518413596,0.1266288951841359,0.0,0.7706013363028953,0.2293986636971046
codebert,php,0.1,0.2,vultriage_full_gate_clip_50,1.2662889518413596,0.1266288951841359,0.0,0.7700445434298441,0.2299554565701559
codebert,php,0.1,0.2,vultriage_infinity_only_clip_10,1.2946175637393766,0.1294617563739376,0.0,0.7731069042316259,0.22689309576837408
codebert,php,0.1,0.2,vultriage_infinity_only_clip_20,1.2662889518413596,0.1266288951841359,0.0,0.7706013363028953,0.2293986636971046
codebert,php,0.1,0.2,vultriage_infinity_only_clip_50,1.2662889518413596,0.1266288951841359,0.0,0.7700445434298441,0.2299554565701559
codebert,postgres,0.01,0.05,entropy_matched_unweighted_mondrian,0.9480519480519479,0.0094805194805194,0.0,0.2226487523992322,0.7773512476007678
codebert,postgres,0.01,0.05,estimated_weight_no_gate_clip_10,0.9480519480519479,0.0094805194805194,0.0209914320685434,0.218042226487524,0.781957773512476
codebert,postgres,0.01,0.05,estimated_weight_no_gate_clip_20,0.9480519480519479,0.0094805194805194,0.0222154222766217,0.2226487523992322,0.7773512476007678
codebert,postgres,0.01,0.05,estimated_weight_no_gate_clip_50,0.9480519480519479,0.0094805194805194,0.0222154222766217,0.2241842610364683,0.7758157389635316
codebert,postgres,0.01,0.05,forced_argmax,28.220779220779217,0.2822077922077922,0.2829253365973072,1.0,0.0
codebert,postgres,0.01,0.05,msp_matched_unweighted_mondrian,0.9480519480519479,0.0094805194805194,0.0,0.2226487523992322,0.7773512476007678
codebert,postgres,0.01,0.05,msp_matched_vultriage_full_gate,0.9480519480519479,0.0094805194805194,0.0,0.2226487523992322,0.7773512476007678
codebert,postgres,0.01,0.05,pooled_split_conformal,0.9480519480519479,0.0094805194805194,0.0,0.2833013435700576,0.7166986564299425
