target_group,alpha_vulnerable,alpha_safe,vulnerable_violation,safe_violation,raw_singleton_coverage,total_ess,safe_ess,vulnerable_ess,domain_auroc,lower_clipping_fraction,upper_clipping_fraction,maximum_infinity_mass,p99_infinity_mass,log1p_total_ess,log1p_safe_ess,log1p_vulnerable_ess,relative_violation,severe_violation,crossfit_severe_probability,crossfit_gate_pass,crossfit_predicted_severe
radare2,0.1,0.2,0.0,0.0033632770391663403,0.5228671328671328,4007.86899507496,3873.981041563752,138.94858620691633,0.9931484571016146,0.24879364477316307,0.0007164380386455106,0.06928115093806318,0.06928115093806318,8.296264434402158,8.262296049275802,4.941275113780506,0.0168163851958317,0,0.9388007001158392,False,True
tcpdump,0.01,0.05,0.0,0.0069287020109688995,0.07592592592592588,15433.504957087767,14996.527086027188,454.40583204520397,0.9930518684215115,0.30806947560874265,0.0,0.08563972664744787,0.08563972664744787,9.644360863670883,9.615640605561769,6.12118895997101,0.13857404021937797,0,0.06623215590251999,True,False
tcpdump,0.01,0.1,0.0,0.0488117001828153,0.18148148148148144,15433.504957087767,14996.527086027188,454.40583204520397,0.9930518684215115,0.30806947560874265,0.0,0.08563972664744787,0.08563972664744787,9.644360863670883,9.615640605561769,6.12118895997101,0.48811700182815293,0,0.06623215590251999,True,False
tcpdump,0.01,0.2,0.0,0.10566727605118824,0.36296296296296293,15433.504957087767,14996.527086027188,454.40583204520397,0.9930518684215115,0.30806947560874265,0.0,0.08563972664744787,0.08563972664744787,9.644360863670883,9.615640605561769,6.12118895997101,0.5283363802559412,1,0.06623215590251999,True,False
tcpdump,0.05,0.05,0.0,0.0069287020109688995,0.1135802469135802,15433.504957087767,14996.527086027188,454.40583204520397,0.9930518684215115,0.30806947560874265,0.0,0.08563972664744787,0.08563972664744787,9.644360863670883,9.615640605561769,6.12118895997101,0.13857404021937797,0,0.06623215590251999,True,False
tcpdump,0.05,0.1,0.0,0.0488117001828153,0.21913580246913575,15433.504957087767,14996.527086027188,454.40583204520397,0.9930518684215115,0.30806947560874265,0.0,0.08563972664744787,0.08563972664744787,9.644360863670883,9.615640605561769,6.12118895997101,0.48811700182815293,0,0.06623215590251999,True,False
tcpdump,0.05,0.2,0.0,0.10566727605118824,0.40061728395061724,15433.504957087767,14996.527086027188,454.40583204520397,0.9930518684215115,0.30806947560874265,0.0,0.08563972664744787,0.08563972664744787,9.644360863670883,9.615640605561769,6.12118895997101,0.5283363802559412,1,0.06623215590251999,True,False
tcpdump,0.1,0.05,0.0,0.0069287020109688995,0.1722222222222222,15433.504957087767,14996.527086027188,454.40583204520397,0.9930518684215115,0.30806947560874265,0.0,0.08563972664744787,0.08563972664744787,9.644360863670883,9.615640605561769,6.12118895997101,0.13857404021937797,0,0.06623215590251999,True,False
tcpdump,0.1,0.1,0.0,0.0488117001828153,0.2777777777777778,15433.504957087767,14996.527086027188,454.40583204520397,0.9930518684215115,0.30806947560874265,0.0,0.08563972664744787,0.08563972664744787,9.644360863670883,9.615640605561769,6.12118895997101,0.48811700182815293,0,0.06623215590251999,True,False
tcpdump,0.1,0.2,0.0,0.10566727605118824,0.45925925925925926,15433.504957087767,14996.527086027188,454.40583204520397,0.9930518684215115,0.30806947560874265,0.0,0.08563972664744787,0.08563972664744787,9.644360863670883,9.615640605561769,6.12118895997101,0.5283363802559412,1,0.06623215590251999,True,False
tensorflow,0.01,0.05,0.0,0.0085236570615439,0.07972531066056238,6327.558351236439,6155.61283803399,253.76200923849655,0.9931105171658566,0.37808979317302843,0.00010509500588532033,0.09637206213587729,0.09637206213587729,8.75282774057973,8.72528204134142,5.540329812261579,0.170473141230878,0,0.6954246667073694,False,True
tensorflow,0.01,0.1,0.0,0.04322305229455706,0.1759973839110529,6327.558351236439,6155.61283803399,253.76200923849655,0.9931105171658566,0.37808979317302843,0.00010509500588532033,0.09637206213587729,0.09637206213587729,8.75282774057973,8.72528204134142,5.540329812261579,0.43223052294557057,0,0.6954246667073694,False,True
tensorflow,0.01,0.2,0.0,0.11405193881181071,0.3553302812295618,6327.558351236439,6155.61283803399,253.76200923849655,0.9931105171658566,0.37808979317302843,0.00010509500588532033,0.09637206213587729,0.09637206213587729,8.75282774057973,8.72528204134142,5.540329812261579,0.5702596940590535,1,0.6954246667073694,False,True
tensorflow,0.05,0.05,0.0,0.0085236570615439,0.17455853499018964,6327.558351236439,6155.61283803399,253.76200923849655,0.9931105171658566,0.37808979317302843,0.00010509500588532033,0.09637206213587729,0.09637206213587729,8.75282774057973,8.72528204134142,5.540329812261579,0.170473141230878,0,0.6954246667073694,False,True
tensorflow,0.05,0.1,0.0,0.04322305229455706,0.27083060824068017,6327.558351236439,6155.61283803399,253.76200923849655,0.9931105171658566,0.37808979317302843,0.00010509500588532033,0.09637206213587729,0.09637206213587729,8.75282774057973,8.72528204134142,5.540329812261579,0.43223052294557057,0,0.6954246667073694,False,True
tensorflow,0.05,0.2,0.0,0.11405193881181071,0.45016350555918894,6327.558351236439,6155.61283803399,253.76200923849655,0.9931105171658566,0.37808979317302843,0.00010509500588532033,0.09637206213587729,0.09637206213587729,8.75282774057973,8.72528204134142,5.540329812261579,0.5702596940590535,1,0.6954246667073694,False,True
tensorflow,0.1,0.05,0.0,0.0085236570615439,0.30902550686723346,6327.558351236439,6155.61283803399,253.76200923849655,0.9931105171658566,0.37808979317302843,0.00010509500588532033,0.09637206213587729,0.09637206213587729,8.75282774057973,8.72528204134142,5.540329812261579,0.170473141230878,0,0.6954246667073694,False,True
tensorflow,0.1,0.1,0.0,0.04322305229455706,0.405297580117724,6327.558351236439,6155.61283803399,253.76200923849655,0.9931105171658566,0.37808979317302843,0.00010509500588532033,0.09637206213587729,0.09637206213587729,8.75282774057973,8.72528204134142,5.540329812261579,0.43223052294557057,0,0.6954246667073694,False,True
tensorflow,0.1,0.2,0.0,0.11405193881181071,0.5846304774362329,6327.558351236439,6155.61283803399,253.76200923849655,0.9931105171658566,0.37808979317302843,0.00010509500588532033,0.09637206213587729,0.09637206213587729,8.75282774057973,8.72528204134142,5.540329812261579,0.5702596940590535,1,0.6954246667073694,False,True
vim,0.01,0.05,0.0,0.0135627530364372,0.08977864583333331,11627.95711587874,11208.888796195564,448.2161956599343,0.995907264672991,0.34794497496950066,0.0,0.07559193940862524,0.07559193940862524,9.361253569598459,9.324551595963083,6.107504276666555,0.271255060728744,0,0.5061464665757406,False,True
vim,0.01,0.1,0.0,0.038326585695006674,0.16783854166666665,11627.95711587874,11208.888796195564,448.2161956599343,0.995907264672991,0.34794497496950066,0.0,0.07559193940862524,0.07559193940862524,9.361253569598459,9.324551595963083,6.107504276666555,0.3832658569500667,0,0.5061464665757406,False,True
vim,0.01,0.2,0.0,0.08016194331983802,0.31243489583333334,11627.95711587874,11208.888796195564,448.2161956599343,0.995907264672991,0.34794497496950066,0.0,0.07559193940862524,0.07559193940862524,9.361253569598459,9.324551595963083,6.107504276666555,0.40080971659919007,0,0.5061464665757406,False,True
vim,0.05,0.05,0.0,0.0135627530364372,0.19244791666666664,11627.95711587874,11208.888796195564,448.2161956599343,0.995907264672991,0.34794497496950066,0.0,0.07559193940862524,0.07559193940862524,9.361253569598459,9.324551595963083,6.107504276666555,0.271255060728744,0,0.5061464665757406,False,True
vim,0.05,0.1,0.0,0.038326585695006674,0.2705078125,11627.95711587874,11208.888796195564,448.2161956599343,0.995907264672991,0.34794497496950066,0.0,0.07559193940862524,0.07559193940862524,9.361253569598459,9.324551595963083,6.107504276666555,0.3832658569500667,0,0.5061464665757406,False,True
vim,0.05,0.2,0.0,0.08016194331983802,0.4151041666666667,11627.95711587874,11208.888796195564,448.2161956599343,0.995907264672991,0.34794497496950066,0.0,0.07559193940862524,0.07559193940862524,9.361253569598459,9.324551595963083,6.107504276666555,0.40080971659919007,0,0.5061464665757406,False,True
vim,0.1,0.05,0.0,0.0135627530364372,0.347265625,11627.95711587874,11208.888796195564,448.2161956599343,0.995907264672991,0.34794497496950066,0.0,0.07559193940862524,0.07559193940862524,9.361253569598459,9.324551595963083,6.107504276666555,0.271255060728744,0,0.5061464665757406,False,True
vim,0.1,0.1,0.0,0.038326585695006674,0.4253255208333333,11627.95711587874,11208.888796195564,448.2161956599343,0.995907264672991,0.34794497496950066,0.0,0.07559193940862524,0.07559193940862524,9.361253569598459,9.324551595963083,6.107504276666555,0.3832658569500667,0,0.5061464665757406,False,True
vim,0.1,0.2,0.0,0.08016194331983802,0.569921875,11627.95711587874,11208.888796195564,448.2161956599343,0.995907264672991,0.34794497496950066,0.0,0.07559193940862524,0.07559193940862524,9.361253569598459,9.324551595963083,6.107504276666555,0.40080971659919007,0,0.5061464665757406,False,True
