detector,target_group,alpha_vulnerable,alpha_safe,method_baseline,max_relative_violation_baseline,vulnerable_violation_baseline,safe_violation_baseline,singleton_coverage_baseline,review_load_baseline,method_weighted,max_relative_violation_weighted,vulnerable_violation_weighted,safe_violation_weighted,singleton_coverage_weighted,review_load_weighted,baseline_worst_violation,weighted_worst_violation
hashing,libtpms,0.05,0.05,unweighted_mondrian,0.0,0.0,0.0,0.0244897959183673,0.9755102040816328,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0228571428571428,0.9771428571428572,0.0,0.0
hashing,libtpms,0.05,0.1,unweighted_mondrian,0.0,0.0,0.0,0.0346938775510203,0.9653061224489796,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0330612244897958,0.966938775510204,0.0,0.0
hashing,libtpms,0.05,0.2,unweighted_mondrian,0.0,0.0,0.0,0.170204081632653,0.829795918367347,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.1612244897959183,0.8387755102040817,0.0,0.0
hashing,libtpms,0.1,0.05,unweighted_mondrian,0.3174311926605505,0.031743119266055,0.0,0.1542857142857142,0.8457142857142858,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0261224489795917,0.9738775510204082,0.3174311926605505,0.0
hashing,libtpms,0.1,0.1,unweighted_mondrian,0.3174311926605505,0.031743119266055,0.0,0.1644897959183673,0.8355102040816327,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0363265306122448,0.9636734693877552,0.3174311926605505,0.0
hashing,libtpms,0.1,0.2,unweighted_mondrian,0.3174311926605505,0.031743119266055,0.0,0.3,0.7,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.1644897959183673,0.8355102040816327,0.3174311926605505,0.0
hashing,libxml2,0.01,0.05,unweighted_mondrian,1.5717255717255718,0.0028235294117646,0.0785862785862785,0.1731067961165047,0.8268932038834951,estimated_weight_no_gate_clip_20,0.5269658799070565,0.0028235294117646,0.0217255717255716,0.1002912621359222,0.8997087378640776,1.5717255717255718,0.5269658799070565
hashing,libxml2,0.01,0.1,unweighted_mondrian,1.2058212058212057,0.0028235294117646,0.1205821205821205,0.2669902912621359,0.7330097087378641,estimated_weight_no_gate_clip_20,0.4687538216949981,0.0028235294117646,0.0392931392931392,0.1717475728155339,0.8282524271844661,1.2058212058212057,0.4687538216949981
hashing,libxml2,0.01,0.2,unweighted_mondrian,0.9386694386694384,0.0028235294117646,0.1877338877338877,0.4348543689320389,0.5651456310679611,estimated_weight_no_gate_clip_20,0.5165708695120459,0.0028235294117646,0.0950103950103949,0.3286407766990291,0.6713592233009709,0.9386694386694384,0.5165708695120459
hashing,libxml2,0.05,0.05,unweighted_mondrian,1.5717255717255718,0.0085294117647058,0.0785862785862785,0.3111650485436893,0.6888349514563107,estimated_weight_no_gate_clip_20,0.4345114345114345,0.0,0.0217255717255716,0.1844660194174757,0.8155339805825242,1.5717255717255718,0.4345114345114345
hashing,libxml2,0.05,0.1,unweighted_mondrian,1.2058212058212057,0.0085294117647058,0.1205821205821205,0.4050485436893203,0.5949514563106796,estimated_weight_no_gate_clip_20,0.3929313929313929,0.0,0.0392931392931392,0.2559223300970873,0.7440776699029127,1.2058212058212057,0.3929313929313929
hashing,libxml2,0.05,0.2,unweighted_mondrian,0.9386694386694384,0.0085294117647058,0.1877338877338877,0.5729126213592233,0.4270873786407767,estimated_weight_no_gate_clip_20,0.475051975051975,0.0,0.0950103950103949,0.4128155339805824,0.5871844660194175,0.9386694386694384,0.475051975051975
hashing,libxml2,0.1,0.05,unweighted_mondrian,1.5717255717255718,0.0,0.0785862785862785,0.4290291262135922,0.5709708737864078,estimated_weight_no_gate_clip_20,0.4345114345114345,0.0,0.0217255717255716,0.3396116504854368,0.660388349514563,1.5717255717255718,0.4345114345114345
hashing,libxml2,0.1,0.1,unweighted_mondrian,1.2058212058212057,0.0,0.1205821205821205,0.5229126213592233,0.4770873786407767,estimated_weight_no_gate_clip_20,0.3929313929313929,0.0,0.0392931392931392,0.4110679611650485,0.5889320388349515,1.2058212058212057,0.3929313929313929
hashing,libxml2,0.1,0.2,unweighted_mondrian,0.9386694386694384,0.0,0.1877338877338877,0.6907766990291262,0.3092233009708737,estimated_weight_no_gate_clip_20,0.475051975051975,0.0,0.0950103950103949,0.5679611650485437,0.4320388349514563,0.9386694386694384,0.475051975051975
hashing,linux,0.01,0.05,unweighted_mondrian,9.725593667546176,0.0972559366754617,0.0,0.2538111144852717,0.7461888855147282,estimated_weight_no_gate_clip_20,0.5477572559366755,0.0054775725593667,0.0,0.0833404190707561,0.9166595809292438,9.725593667546176,0.5477572559366755
hashing,linux,0.01,0.1,unweighted_mondrian,9.725593667546176,0.0972559366754617,0.0,0.2828363194655329,0.717163680534467,estimated_weight_no_gate_clip_20,0.5794918201215707,0.0054775725593667,0.0039066158271455,0.1487458244761615,0.8512541755238384,9.725593667546176,0.5794918201215707
hashing,linux,0.01,0.2,unweighted_mondrian,9.725593667546176,0.0972559366754617,0.0,0.3537564530822957,0.6462435469177042,estimated_weight_no_gate_clip_20,0.6136078145024657,0.0054775725593667,0.0357749682252992,0.2875372001214697,0.7124627998785302,9.725593667546176,0.6136078145024657
hashing,linux,0.05,0.05,unweighted_mondrian,4.963060686015831,0.2481530343007915,0.0,0.508739750986942,0.491260249013058,estimated_weight_no_gate_clip_20,0.3195250659630607,0.015976253298153,0.0,0.166492559975706,0.833507440024294,4.963060686015831,0.3195250659630607
hashing,linux,0.05,0.1,unweighted_mondrian,4.963060686015831,0.2481530343007915,0.0,0.5377649559672031,0.4622350440327968,estimated_weight_no_gate_clip_20,0.3512596301479559,0.015976253298153,0.0039066158271455,0.2318979653811113,0.7681020346188886,4.963060686015831,0.3512596301479559
hashing,linux,0.05,0.2,unweighted_mondrian,4.963060686015831,0.2481530343007915,0.0,0.608685089583966,0.3913149104160339,estimated_weight_no_gate_clip_20,0.385375624528851,0.015976253298153,0.0357749682252992,0.3706893410264197,0.6293106589735803,4.963060686015831,0.385375624528851
hashing,linux,0.1,0.05,unweighted_mondrian,3.455804749340369,0.3455804749340369,0.0,0.6628241724870938,0.3371758275129061,estimated_weight_no_gate_clip_20,0.5521108179419525,0.0552110817941952,0.0,0.3599939265107804,0.6400060734892195,3.455804749340369,0.5521108179419525
hashing,linux,0.1,0.1,unweighted_mondrian,3.455804749340369,0.3455804749340369,0.0,0.691849377467355,0.308150622532645,estimated_weight_no_gate_clip_20,0.5521108179419525,0.0552110817941952,0.0039066158271455,0.4253993319161858,0.574600668083814,3.455804749340369,0.5521108179419525
hashing,linux,0.1,0.2,unweighted_mondrian,3.455804749340369,0.3455804749340369,0.0,0.7627695110841178,0.2372304889158821,estimated_weight_no_gate_clip_20,0.5623019762354714,0.0552110817941952,0.0357749682252992,0.564190707561494,0.4358092924385059,3.455804749340369,0.5623019762354714
hashing,mongo,0.01,0.05,unweighted_mondrian,0.1571428571428571,0.0015714285714285,0.0,0.1140464408070041,0.8859535591929959,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0260373049105442,0.9739626950894558,0.1571428571428571,0.0
hashing,mongo,0.01,0.1,unweighted_mondrian,0.1571428571428571,0.0015714285714285,0.0,0.127598020555767,0.8724019794442329,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0690521507422915,0.9309478492577083,0.1571428571428571,0.0
hashing,mongo,0.01,0.2,unweighted_mondrian,0.1571428571428571,0.0015714285714285,0.0,0.1853825656642557,0.8146174343357442,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.1859154929577464,0.8140845070422535,0.1571428571428571,0.0
hashing,mongo,0.05,0.05,unweighted_mondrian,4.357142857142857,0.2178571428571428,0.0,0.4180433955081842,0.5819566044918157,estimated_weight_no_gate_clip_20,0.3928571428571428,0.019642857142857,0.0,0.1575180814617433,0.8424819185382566,4.357142857142857,0.3928571428571428
hashing,mongo,0.05,0.1,unweighted_mondrian,4.357142857142857,0.2178571428571428,0.0,0.431594975256947,0.5684050247430529,estimated_weight_no_gate_clip_20,0.3928571428571428,0.019642857142857,0.0,0.2005329272934906,0.7994670727065094,4.357142857142857,0.3928571428571428
hashing,mongo,0.05,0.2,unweighted_mondrian,4.357142857142857,0.2178571428571428,0.0,0.4893795203654358,0.5106204796345641,estimated_weight_no_gate_clip_20,0.3928571428571428,0.019642857142857,0.0,0.3173962695089455,0.6826037304910544,4.357142857142857,0.3928571428571428
hashing,mongo,0.1,0.05,unweighted_mondrian,3.1607142857142856,0.3160714285714285,0.0,0.6125618576322802,0.3874381423677198,estimated_weight_no_gate_clip_20,1.2499999999999998,0.1249999999999999,0.0,0.3443471640654739,0.6556528359345262,3.1607142857142856,1.2499999999999998
hashing,mongo,0.1,0.1,unweighted_mondrian,3.1607142857142856,0.3160714285714285,0.0,0.626113437381043,0.3738865626189569,estimated_weight_no_gate_clip_20,1.2499999999999998,0.1249999999999999,0.0,0.3873620098972211,0.6126379901027789,3.1607142857142856,1.2499999999999998
hashing,mongo,0.1,0.2,unweighted_mondrian,3.1607142857142856,0.3160714285714285,0.0,0.6838979824895318,0.3161020175104682,estimated_weight_no_gate_clip_20,1.2499999999999998,0.1249999999999999,0.0,0.504225352112676,0.4957746478873239,3.1607142857142856,1.2499999999999998
hashing,mysql-server,0.01,0.05,unweighted_mondrian,1.1126760563380282,0.0111267605633802,0.0,0.2453882230328295,0.7546117769671704,estimated_weight_no_gate_clip_20,0.2792207792207791,0.0,0.0139610389610389,0.071912454403335,0.928087545596665,1.1126760563380282,0.2792207792207791
hashing,mysql-server,0.01,0.1,unweighted_mondrian,1.1126760563380282,0.0111267605633802,0.0,0.2941115164147994,0.7058884835852006,estimated_weight_no_gate_clip_20,0.2305194805194804,0.0,0.023051948051948,0.1354872329338196,0.8645127670661804,1.1126760563380282,0.2305194805194804
hashing,mysql-server,0.01,0.2,unweighted_mondrian,1.1126760563380282,0.0111267605633802,0.0,0.3799895779051588,0.620010422094841,estimated_weight_no_gate_clip_20,0.067099567099567,0.0,0.0134199134199133,0.2323606044815007,0.7676393955184992,1.1126760563380282,0.067099567099567
hashing,mysql-server,0.05,0.05,unweighted_mondrian,0.5211267605633801,0.0260563380281689,0.0,0.5314747264200104,0.4685252735799895,estimated_weight_no_gate_clip_20,0.2792207792207791,0.0,0.0139610389610389,0.2991662324127149,0.700833767587285,0.5211267605633801,0.2792207792207791
hashing,mysql-server,0.05,0.1,unweighted_mondrian,0.5211267605633801,0.0260563380281689,0.0,0.5801980198019802,0.4198019801980198,estimated_weight_no_gate_clip_20,0.2305194805194804,0.0,0.023051948051948,0.3627410109431995,0.6372589890568003,0.5211267605633801,0.2305194805194804
hashing,mysql-server,0.05,0.2,unweighted_mondrian,0.5211267605633801,0.0260563380281689,0.0,0.6660760812923398,0.3339239187076602,estimated_weight_no_gate_clip_20,0.067099567099567,0.0,0.0134199134199133,0.4596143824908806,0.5403856175091193,0.5211267605633801,0.067099567099567
hashing,mysql-server,0.1,0.05,unweighted_mondrian,0.3943661971830984,0.0394366197183098,0.0,0.6532569046378323,0.3467430953621678,estimated_weight_no_gate_clip_20,0.2792207792207791,0.0,0.0139610389610389,0.5348619072433559,0.465138092756644,0.3943661971830984,0.2792207792207791
hashing,mysql-server,0.1,0.1,unweighted_mondrian,0.3943661971830984,0.0394366197183098,0.0,0.7019801980198019,0.298019801980198,estimated_weight_no_gate_clip_20,0.2305194805194804,0.0,0.023051948051948,0.5984366857738406,0.4015633142261594,0.3943661971830984,0.2305194805194804
hashing,mysql-server,0.1,0.2,unweighted_mondrian,0.3943661971830984,0.0394366197183098,0.0,0.7878582595101615,0.2121417404898384,estimated_weight_no_gate_clip_20,0.067099567099567,0.0,0.0134199134199133,0.6953100573215216,0.3046899426784783,0.3943661971830984,0.067099567099567
hashing,net,0.01,0.05,unweighted_mondrian,0.9602654398892644,0.0092413793103448,0.0037662337662337,0.1676243093922652,0.8323756906077348,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.1059668508287292,0.8940331491712706,0.9602654398892644,0.0
hashing,net,0.01,0.1,unweighted_mondrian,0.9555428897121686,0.0092413793103448,0.0061865407319952,0.2238674033149171,0.7761325966850828,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.1471823204419889,0.852817679558011,0.9555428897121686,0.0
hashing,net,0.01,0.2,unweighted_mondrian,0.9561332084843056,0.0092413793103448,0.0109563164108618,0.3367955801104972,0.6632044198895027,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.2358011049723756,0.7641988950276243,0.9561332084843056,0.0
hashing,net,0.05,0.05,unweighted_mondrian,0.7241379310344828,0.0362068965517241,0.0037662337662337,0.3794475138121547,0.6205524861878453,estimated_weight_no_gate_clip_20,0.1310344827586206,0.0065517241379309,0.0,0.2647513812154696,0.7352486187845304,0.7241379310344828,0.1310344827586206
hashing,net,0.05,0.1,unweighted_mondrian,0.7241379310344828,0.0362068965517241,0.0061865407319952,0.4356906077348066,0.5643093922651934,estimated_weight_no_gate_clip_20,0.1310344827586206,0.0065517241379309,0.0,0.3059668508287292,0.6940331491712707,0.7241379310344828,0.1310344827586206
hashing,net,0.05,0.2,unweighted_mondrian,0.7241379310344828,0.0362068965517241,0.0109563164108618,0.5486187845303867,0.4513812154696132,estimated_weight_no_gate_clip_20,0.1310344827586206,0.0065517241379309,0.0,0.394585635359116,0.6054143646408839,0.7241379310344828,0.1310344827586206
hashing,net,0.1,0.05,unweighted_mondrian,0.0822212270488131,0.0013793103448275,0.0037662337662337,0.5262983425414365,0.4737016574585634,estimated_weight_no_gate_clip_20,0.0068965517241379,0.0006896551724137,0.0,0.4904972375690607,0.5095027624309393,0.0822212270488131,0.0068965517241379
hashing,net,0.1,0.1,unweighted_mondrian,0.0687619590440905,0.0013793103448275,0.0061865407319952,0.5825414364640884,0.4174585635359116,estimated_weight_no_gate_clip_20,0.0068965517241379,0.0006896551724137,0.0,0.5317127071823204,0.4682872928176794,0.0687619590440905,0.0068965517241379
hashing,net,0.1,0.2,unweighted_mondrian,0.0616781337784471,0.0013793103448275,0.0109563164108618,0.6954696132596685,0.3045303867403314,estimated_weight_no_gate_clip_20,0.0068965517241379,0.0006896551724137,0.0,0.6203314917127072,0.3796685082872928,0.0616781337784471,0.0068965517241379
hashing,openssl,0.01,0.05,unweighted_mondrian,1.6120940058093474,0.001433628318584,0.0806047002904673,0.2229319852941175,0.7770680147058824,estimated_weight_no_gate_clip_20,1.3142329020332717,0.0,0.0657116451016635,0.168704044117647,0.8312959558823529,1.6120940058093474,1.3142329020332717
hashing,openssl,0.01,0.1,unweighted_mondrian,1.09506205439662,0.001433628318584,0.1095062054396619,0.3086856617647058,0.6913143382352941,estimated_weight_no_gate_clip_20,0.8727224716134142,0.0,0.0872722471613414,0.2493566176470588,0.7506433823529413,1.09506205439662,0.8727224716134142
hashing,openssl,0.01,0.2,unweighted_mondrian,0.624240823871138,0.001433628318584,0.1248481647742275,0.4239430147058823,0.5760569852941176,estimated_weight_no_gate_clip_20,0.4916820702402956,0.0,0.0983364140480591,0.36171875,0.63828125,0.624240823871138,0.4916820702402956
hashing,openssl,0.05,0.05,unweighted_mondrian,1.6120940058093474,0.0243362831858406,0.0806047002904673,0.4209558823529411,0.5790441176470589,estimated_weight_no_gate_clip_20,1.3142329020332717,0.0165486725663716,0.0657116451016635,0.3271139705882352,0.6728860294117647,1.6120940058093474,1.3142329020332717
hashing,openssl,0.05,0.1,unweighted_mondrian,1.09506205439662,0.0243362831858406,0.1095062054396619,0.5067095588235294,0.4932904411764706,estimated_weight_no_gate_clip_20,0.8727224716134142,0.0165486725663716,0.0872722471613414,0.407766544117647,0.5922334558823529,1.09506205439662,0.8727224716134142
hashing,openssl,0.05,0.2,unweighted_mondrian,0.624240823871138,0.0243362831858406,0.1248481647742275,0.6219669117647059,0.3780330882352941,estimated_weight_no_gate_clip_20,0.4916820702402956,0.0165486725663716,0.0983364140480591,0.5201286764705882,0.4798713235294117,0.624240823871138,0.4916820702402956
hashing,openssl,0.1,0.05,unweighted_mondrian,1.6120940058093474,0.0238938053097344,0.0806047002904673,0.5465533088235295,0.4534466911764706,estimated_weight_no_gate_clip_20,1.3142329020332717,0.0157522123893804,0.0657116451016635,0.4903492647058823,0.5096507352941175,1.6120940058093474,1.3142329020332717
hashing,openssl,0.1,0.1,unweighted_mondrian,1.09506205439662,0.0238938053097344,0.1095062054396619,0.6323069852941177,0.3676930147058823,estimated_weight_no_gate_clip_20,0.8727224716134142,0.0157522123893804,0.0872722471613414,0.5710018382352942,0.4289981617647059,1.09506205439662,0.8727224716134142
hashing,openssl,0.1,0.2,unweighted_mondrian,0.624240823871138,0.0238938053097344,0.1248481647742275,0.7475643382352941,0.2524356617647059,estimated_weight_no_gate_clip_20,0.4916820702402956,0.0157522123893804,0.0983364140480591,0.6833639705882353,0.3166360294117646,0.624240823871138,0.4916820702402956
hashing,php,0.01,0.05,unweighted_mondrian,0.1932011331444759,0.0019320113314447,0.0,0.1057349665924275,0.8942650334075724,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0439309576837416,0.9560690423162584,0.1932011331444759,0.0
hashing,php,0.01,0.1,unweighted_mondrian,0.1932011331444759,0.0019320113314447,0.0,0.1585189309576837,0.8414810690423163,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0833518930957683,0.9166481069042316,0.1932011331444759,0.0
hashing,php,0.01,0.2,unweighted_mondrian,0.1932011331444759,0.0019320113314447,0.0,0.2640868596881959,0.735913140311804,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.1796770601336302,0.8203229398663698,0.1932011331444759,0.0
hashing,php,0.05,0.05,unweighted_mondrian,0.688385269121813,0.0344192634560905,0.0,0.3493318485523385,0.6506681514476614,estimated_weight_no_gate_clip_20,0.1745042492917846,0.0087252124645891,0.0,0.1870824053452115,0.8129175946547884,0.688385269121813,0.1745042492917846
hashing,php,0.05,0.1,unweighted_mondrian,0.688385269121813,0.0344192634560905,0.0,0.4021158129175946,0.5978841870824054,estimated_weight_no_gate_clip_20,0.1745042492917846,0.0087252124645891,0.0,0.2265033407572382,0.7734966592427617,0.688385269121813,0.1745042492917846
hashing,php,0.05,0.2,unweighted_mondrian,0.688385269121813,0.0344192634560905,0.0,0.5076837416481068,0.4923162583518931,estimated_weight_no_gate_clip_20,0.1745042492917846,0.0087252124645891,0.0,0.3228285077951002,0.6771714922048997,0.688385269121813,0.1745042492917846
hashing,php,0.1,0.05,unweighted_mondrian,0.7677053824362605,0.0767705382436259,0.0,0.4988864142538975,0.5011135857461024,estimated_weight_no_gate_clip_20,0.4447592067988668,0.0444759206798866,0.0,0.4273942093541202,0.5726057906458798,0.7677053824362605,0.4447592067988668
hashing,php,0.1,0.1,unweighted_mondrian,0.7677053824362605,0.0767705382436259,0.0,0.5516703786191537,0.4483296213808462,estimated_weight_no_gate_clip_20,0.4447592067988668,0.0444759206798866,0.0,0.4668151447661469,0.533184855233853,0.7677053824362605,0.4447592067988668
hashing,php,0.1,0.2,unweighted_mondrian,0.7677053824362605,0.0767705382436259,0.0,0.6572383073496659,0.342761692650334,estimated_weight_no_gate_clip_20,0.4447592067988668,0.0444759206798866,0.0,0.5631403118040089,0.4368596881959911,0.7677053824362605,0.4447592067988668
hashing,postgres,0.01,0.05,unweighted_mondrian,0.2987012987012987,0.0029870129870129,0.0,0.1059500959692897,0.8940499040307103,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0567370441458732,0.9432629558541268,0.2987012987012987,0.0
hashing,postgres,0.01,0.1,unweighted_mondrian,0.2987012987012987,0.0029870129870129,0.0019339045287637,0.1695201535508637,0.8304798464491363,estimated_weight_no_gate_clip_20,0.0137086903304773,0.0,0.0013708690330477,0.1192322456813819,0.8807677543186181,0.2987012987012987,0.0137086903304773
hashing,postgres,0.01,0.2,unweighted_mondrian,0.2987012987012987,0.0029870129870129,0.0178049775601794,0.2973512476007677,0.7026487523992323,estimated_weight_no_gate_clip_20,0.0645450836393308,0.0,0.0129090167278661,0.2418426103646832,0.7581573896353166,0.2987012987012987,0.0645450836393308
hashing,postgres,0.05,0.05,unweighted_mondrian,0.4545454545454544,0.0227272727272727,0.0,0.4019961612284069,0.5980038387715931,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.1785028790786947,0.8214971209213052,0.4545454545454544,0.0
hashing,postgres,0.05,0.1,unweighted_mondrian,0.4545454545454544,0.0227272727272727,0.0019339045287637,0.4655662188099808,0.5344337811900192,estimated_weight_no_gate_clip_20,0.0137086903304773,0.0,0.0013708690330477,0.2409980806142034,0.7590019193857966,0.4545454545454544,0.0137086903304773
hashing,postgres,0.05,0.2,unweighted_mondrian,0.4545454545454544,0.0227272727272727,0.0178049775601794,0.5933973128598848,0.4066026871401151,estimated_weight_no_gate_clip_20,0.0645450836393308,0.0,0.0129090167278661,0.3636084452975047,0.6363915547024952,0.4545454545454544,0.0645450836393308
hashing,postgres,0.1,0.05,unweighted_mondrian,0.4025974025974024,0.0402597402597402,0.0,0.5299040307101727,0.4700959692898272,estimated_weight_no_gate_clip_20,0.1350649350649349,0.0135064935064934,0.0,0.4728598848368522,0.5271401151631478,0.4025974025974024,0.1350649350649349
hashing,postgres,0.1,0.1,unweighted_mondrian,0.4025974025974024,0.0402597402597402,0.0019339045287637,0.5934740882917466,0.4065259117082533,estimated_weight_no_gate_clip_20,0.1382473096059386,0.0135064935064934,0.0013708690330477,0.5353550863723608,0.4646449136276391,0.4025974025974024,0.1382473096059386
hashing,postgres,0.1,0.2,unweighted_mondrian,0.4025974025974024,0.0402597402597402,0.0178049775601794,0.7213051823416506,0.2786948176583493,estimated_weight_no_gate_clip_20,0.1605652609324578,0.0135064935064934,0.0129090167278661,0.6579654510556623,0.3420345489443377,0.4025974025974024,0.1605652609324578
hashing,qemu,0.01,0.05,unweighted_mondrian,1.2485207100591715,0.0124852071005916,0.0,0.1538344722854973,0.8461655277145027,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0333333333333332,0.9666666666666666,1.2485207100591715,0.0
hashing,qemu,0.01,0.1,unweighted_mondrian,1.2485207100591715,0.0124852071005916,0.0,0.1803340926347759,0.819665907365224,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0638572513287774,0.9361427486712224,1.2485207100591715,0.0
hashing,qemu,0.01,0.2,unweighted_mondrian,1.2485207100591715,0.0124852071005916,0.0,0.25125284738041,0.7487471526195899,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.1545178435839028,0.8454821564160973,1.2485207100591715,0.0
hashing,qemu,0.05,0.05,unweighted_mondrian,3.3550295857988166,0.1677514792899407,0.0,0.4593773728170083,0.5406226271829916,estimated_weight_no_gate_clip_20,0.0130177514792899,0.0006508875739644,0.0,0.1722854973424449,0.827714502657555,3.3550295857988166,0.0130177514792899
hashing,qemu,0.05,0.1,unweighted_mondrian,3.3550295857988166,0.1677514792899407,0.0,0.485876993166287,0.514123006833713,estimated_weight_no_gate_clip_20,0.0130177514792899,0.0006508875739644,0.0,0.2028094153378891,0.7971905846621109,3.3550295857988166,0.0130177514792899
hashing,qemu,0.05,0.2,unweighted_mondrian,3.3550295857988166,0.1677514792899407,0.0,0.556795747911921,0.4432042520880789,estimated_weight_no_gate_clip_20,0.0130177514792899,0.0006508875739644,0.0,0.2934700075930144,0.7065299924069856,3.3550295857988166,0.0130177514792899
hashing,qemu,0.1,0.05,unweighted_mondrian,2.846153846153846,0.2846153846153846,0.0,0.6292331055429006,0.3707668944570995,estimated_weight_no_gate_clip_20,1.1242603550295855,0.1124260355029585,0.0,0.5033409263477601,0.4966590736522399,2.846153846153846,1.1242603550295855
hashing,qemu,0.1,0.1,unweighted_mondrian,2.846153846153846,0.2846153846153846,0.0,0.6557327258921791,0.3442672741078207,estimated_weight_no_gate_clip_20,1.1242603550295855,0.1124260355029585,0.0,0.5338648443432042,0.4661351556567957,2.846153846153846,1.1242603550295855
hashing,qemu,0.1,0.2,unweighted_mondrian,2.846153846153846,0.2846153846153846,0.0,0.7266514806378133,0.2733485193621868,estimated_weight_no_gate_clip_20,1.1242603550295855,0.1124260355029585,0.0,0.6245254365983295,0.3754745634016704,2.846153846153846,1.1242603550295855
hashing,qpdf,0.01,0.05,unweighted_mondrian,0.0,0.0,0.0,0.1096304591265397,0.8903695408734602,estimated_weight_no_gate_clip_20,0.0702774108322324,0.0,0.0035138705416116,0.0749160134378499,0.92508398656215,0.0,0.0702774108322324
hashing,qpdf,0.01,0.1,unweighted_mondrian,0.0,0.0,0.0,0.1558790593505039,0.844120940649496,estimated_weight_no_gate_clip_20,0.1664464993394979,0.0,0.0166446499339497,0.1543113101903695,0.8456886898096304,0.0,0.1664464993394979
hashing,qpdf,0.01,0.2,unweighted_mondrian,0.0,0.0,0.0,0.2679731243001119,0.732026875699888,estimated_weight_no_gate_clip_20,0.116908850726552,0.0,0.0233817701453103,0.2786114221724524,0.7213885778275475,0.0,0.116908850726552
hashing,qpdf,0.05,0.05,unweighted_mondrian,2.102941176470588,0.1051470588235293,0.0,0.4156774916013438,0.5843225083986562,estimated_weight_no_gate_clip_20,0.0702774108322324,0.0,0.0035138705416116,0.1764837625979843,0.8235162374020156,2.102941176470588,0.0702774108322324
hashing,qpdf,0.05,0.1,unweighted_mondrian,2.102941176470588,0.1051470588235293,0.0,0.4619260918253079,0.538073908174692,estimated_weight_no_gate_clip_20,0.1664464993394979,0.0,0.0166446499339497,0.2558790593505039,0.7441209406494961,2.102941176470588,0.1664464993394979
hashing,qpdf,0.05,0.2,unweighted_mondrian,2.102941176470588,0.1051470588235293,0.0,0.574020156774916,0.425979843225084,estimated_weight_no_gate_clip_20,0.116908850726552,0.0,0.0233817701453103,0.3801791713325867,0.6198208286674133,2.102941176470588,0.116908850726552
hashing,qpdf,0.1,0.05,unweighted_mondrian,1.7794117647058822,0.1779411764705882,0.0,0.5883538633818588,0.4116461366181411,estimated_weight_no_gate_clip_20,0.6691176470588235,0.0669117647058823,0.0035138705416116,0.4034714445688689,0.596528555431131,1.7794117647058822,0.6691176470588235
hashing,qpdf,0.1,0.1,unweighted_mondrian,1.7794117647058822,0.1779411764705882,0.0,0.6346024636058231,0.3653975363941769,estimated_weight_no_gate_clip_20,0.6691176470588235,0.0669117647058823,0.0166446499339497,0.4828667413213885,0.5171332586786115,1.7794117647058822,0.6691176470588235
hashing,qpdf,0.1,0.2,unweighted_mondrian,1.7794117647058822,0.1779411764705882,0.0,0.7466965285554311,0.2533034714445689,estimated_weight_no_gate_clip_20,0.6691176470588235,0.0669117647058823,0.0233817701453103,0.6071668533034714,0.3928331466965285,1.7794117647058822,0.6691176470588235
hashing,radare2,0.01,0.05,unweighted_mondrian,0.307905686546463,0.0019047619047619,0.0096809986130374,0.1219875776397515,0.8780124223602485,estimated_weight_no_gate_clip_20,0.1686546463245491,0.0,0.0084327323162274,0.0640993788819875,0.9359006211180124,0.307905686546463,0.1686546463245491
hashing,radare2,0.01,0.1,unweighted_mondrian,0.2510402219140081,0.0019047619047619,0.0143411927877947,0.183975155279503,0.816024844720497,estimated_weight_no_gate_clip_20,0.1187239944521497,0.0,0.0118723994452149,0.1223602484472049,0.877639751552795,0.2510402219140081,0.1187239944521497
hashing,radare2,0.01,0.2,unweighted_mondrian,0.2378640776699027,0.0019047619047619,0.038141470180305,0.3208695652173913,0.6791304347826086,estimated_weight_no_gate_clip_20,0.1345353675450761,0.0,0.0269070735090152,0.2516770186335403,0.7483229813664597,0.2378640776699027,0.1345353675450761
hashing,radare2,0.05,0.05,unweighted_mondrian,1.4999999999999996,0.0749999999999999,0.0096809986130374,0.3479503105590062,0.6520496894409937,estimated_weight_no_gate_clip_20,0.1686546463245491,0.0,0.0084327323162274,0.1022360248447204,0.8977639751552795,1.4999999999999996,0.1686546463245491
